ITEM CODE,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
81109,0.48,0.0,0.0
81111,633.0600000000002,713.1500000000001,775.83
81120,0.0,2.0,0.0
81125,0.08,4.0,0.0
81128,0.16,3.0,0.0
81130,0.0,1.0,0.0
81130A,0.0,1.0,0.0
81134,1.94,2.0,18.0
81135,0.24,1.0,0.0
81137,0.0,1.0,0.0
81143,0.0,3.0,0.0
81146,4.36,54.0,0.0
81148,5.22,46.0,0.0
81150,6.79,49.0,0.0
81152,0.0,3.0,0.0
81154,0.0,2.0,0.0
81155,50.970000000000006,54.92,74.0
81156,0.0,3.0,0.0
81157,0.32,7.0,0.0
81158,0.08,5.0,0.0
81162,6.08,111.92,0.0
81164,0.0,2.0,0.0
81168,15.09,102.83,0.0
8117,0.05,0.0,0.0
81170,16.63,105.0,0.0
81171,9.650000000000002,7.92,8.0
81172,1.98,6.0,0.0
81174,11.11,112.0,0.0
81176,13.38,110.0,0.0
81177,1.95,56.0,0.0
81179,5.78,53.0,0.0
81183,234.28,256.92,223.0
81184,0.0,2.0,0.0
81191,40.73,47.92,39.0
81205,16.52,11.0,13.0
81213,466.25,470.75,124.0
81227,63.309999999999995,65.76,30.0
81240,53.779999999999994,52.0,28.0
8125,1.9,1.0,46.0
81255,1.55,1.0,0.0
81256,0.0,0.0,1059.6799999999998
81265,38.44,29.0,6.0
81272,0.0,0.0,740.92
81280,58.00000000000001,62.0,174.92000000000002
81282,1.7,0.0,0.0
81284,35.09,18.0,7.0
81299,0.0,0.0,6.0
81300,108.16,116.66,309.0
81302,135.0,148.0,327.75
81308,1.48,3.0,9.0
81312,89.83999999999999,102.0,11.0
81321,6.68,3.0,2.0
81344,30.269999999999996,22.0,17.0
81352,248.31,282.65999999999997,171.92000000000002
81367,1.53,0.0,0.0
81372,392.5,408.25,137.75
81387,9.64,6.0,0.0
81393,2.9800000000000004,3.0,-2.0
81401,2.05,1.0,0.0
81406,57.31,62.0,28.0
81411,32.120000000000005,34.0,44.0
81434,146.54,162.0,37.0
81442,80.87,93.76,132.0
81445,5.700000000000001,-0.08,0.0
81448,69.51,81.08,41.0
81456,68.61,73.75,116.0
81459,21.200000000000003,17.0,1.0
81475,26.510000000000005,23.92,12.0
81478,471.76000000000005,544.66,143.0
81492,69.13,77.0,36.0
81497,3.1899999999999995,6.0,0.0
8150,0.34,1.0,28.0
81500,649.9000000000001,718.32,401.33
81502,29.729999999999997,21.5,32.0
81515,57.080000000000005,56.92,31.0
81524,30.96,33.0,37.0
81525,7.0,10.0,1.0
81530,82.61999999999999,96.83,15.83
81535,41.1,47.0,35.0
81539,0.72,1.0,0.0
81540,186.75,207.5,27.25
81544,2.35,5.0,2.0
81545,4.69,0.0,0.0
81546,22.75,23.92,27.0
81551,136.4,145.67000000000002,296.92
81553,13.200000000000001,3.0,1.0
81558,108.5,110.75,39.0
81559,12.940000000000001,5.92,0.0
81566,42.96000000000001,35.25,14.0
81568,29.909999999999993,30.58,43.0
81574,82.87,84.83,56.0
81585,3.04,4.0,0.0
81590,26.590000000000003,30.92,3.0
81595,7.980000000000001,7.0,22.83
81603,36.160000000000004,18.0,19.0
81604,69.95,69.59,20.0
81606,13.41,9.0,1.0
81614,1.3699999999999999,0.0,0.0
81625,14.910000000000004,1.0,0.0
81631,1.4400000000000002,1.0,5.0
81632,274.96999999999997,288.58,310.92
81637,80.26,85.5,21.0
81644,4.0,5.0,0.0
81645,2.62,5.0,67.0
81647,16.810000000000002,13.0,127.0
81650,59.17,48.83,43.0
81653,3.5199999999999996,7.0,6.0
81655,272.95,330.0,54.0
81656,0.0,-0.17,0.0
81657,18.75,15.0,83.0
81660,0.16,0.0,0.0
81663,365.5199999999999,424.83,92.0
81665,197.14999999999998,224.92000000000002,108.0
81666,112.25,120.5,145.0
81671,3.4699999999999998,2.0,46.0
81675,68.5,77.75,138.0
81679,99.38,156.84,34.0
8168,0.0,0.0,35.0
81684,98.25,111.0,119.0
81686,40.16000000000001,43.0,14.0
81689,3.32,-0.08,0.0
81694,33.64,5.92,2.0
81698,0.0,1.0,36.0
81699,3.59,-0.08,0.0
81700,49.830000000000005,51.68,115.0
81704,80.08000000000001,93.83,112.0
81707,19.439999999999998,28.42,41.0
81708,127.89,126.0,129.0
81712,8.61,7.0,19.0
81717,3.7300000000000004,3.0,1.0
81720,0.0,0.0,3.0
81722,38.88,25.0,5.0
81731,23.25,13.0,17.0
81736,199.79,218.92000000000002,79.75
81738,4.15,19.0,19.0
81739,703.0,794.9900000000001,1510.6599999999999
81746,2.46,5.0,28.0
81747,313.69,352.0,821.84
81750,11.040000000000001,10.0,16.0
81756,278.05,343.0,374.0
8176,5.4799999999999995,7.0,28.0
81764,138.89,151.63,171.0
81767,314.04999999999995,359.83,186.0
81772,598.73,669.8799999999999,1217.0
81777,120.6,151.0,66.0
81781,611.7099999999999,685.0,586.0
81795,66.45,74.0,356.75
81798,76.99000000000001,84.84,83.0
81803,76.94999999999999,90.75,71.25
81806,651.2,732.76,904.59
81809,232.75,251.5,202.5
81811,256.88,305.49,246.82999999999998
81818,24.26,16.75,0.0
81821,2.38,3.0,0.0
81826,36.41,30.0,47.0
81828,3.0199999999999996,3.0,0.0
81843,12.55,1.0,0.0
81857,42.64,49.92,2.0
81870,0.48000000000000004,0.0,0.0
81876,445.5,500.75,567.5
81881,55.08,61.67,40.0
81884,488.75,554.25,250.75
81892,241.32,264.0,330.83
81893,45.709999999999994,52.0,6.0
81906,730.5400000000001,786.83,744.8299999999999
81914,305.10999999999996,362.17,481.67
81915,28.069999999999997,18.0,9.0
81919,1.42,1.0,0.0
8192,0.0,0.0,33.0
81922,107.40000000000002,114.0,214.0
81926,80.94,98.0,23.0
81948,3.9,4.67,2.0
81949,710.0,732.0,244.0
81957,48.25,61.5,39.0
81965,19.56,15.0,5.0
81971,1.0,1.0,0.0
81982,63.93,76.0,25.0
81983,54.35,56.0,74.92
81996,42.47,48.34,97.92
82003,1.0,0.0,62.0
82007,0.0,0.0,40.0
82013,38.330000000000005,37.83,0.0
82014,0.0,0.0,1.0
82026,2.7800000000000002,1.67,181.0
82031,443.08,494.84000000000003,231.0
82033,38.12,53.92,15.0
82034,0.17,0.0,0.0
82037,0.16,0.17,154.0
82040,568.4300000000001,649.84,487.0
82045,81.05,96.0,65.0
82046,36.32,33.0,6.0
82048,37.84000000000001,36.0,188.0
82050,6.09,56.0,0.0
82052,0.0,-2.0,0.0
82052A,0.0,4.0,0.0
82054,0.91,14.0,0.0
82057,4.74,28.0,0.0
82059,38.49,19.83,9.0
82066,169.75,189.82999999999998,92.0
82078,601.4800000000001,680.76,1335.83
82100,71.23,80.0,133.0
82111,318.06999999999994,350.0,539.0
82112,0.0,0.0,2.0
82115,55.440000000000005,57.83,76.0
82119,30.08,13.0,1.0
82120,498.5,553.25,610.5
82123,171.82,186.84000000000003,195.84000000000003
82126,54.31,43.16,10.0
82130,36.37,13.0,1.0
82139,30.3,31.0,61.0
8214,0.0,0.0,6.0
82147,145.13,171.82999999999998,120.0
82148,63.33,66.5,5.0
82156,316.34000000000003,357.48999999999995,503.0
82163,256.92,282.84000000000003,147.0
82167,39.440000000000005,35.260000000000005,1.0
82170,6.37,5.0,0.0
82171,757.5,849.5,851.75
82172,0.0,0.0,42.0
82173,0.0,0.0,45.0
82174,0.0,0.0,75.0
82182,14.67,7.0,0.0
82188,32.269999999999996,35.92,62.0
82189,56.96,59.0,3.0
82197,1.25,1.0,0.0
82200,162.71,188.92000000000002,179.92000000000002
82203,17.41,10.0,2.0
82204,0.89,3.0,0.0
82212,3.41,0.0,0.0
82217,1.98,2.0,-2.0
82222,0.16,0.0,0.0
82226,0.24,0.0,0.0
82236,325.75,364.0,609.25
82244,413.75,460.5,923.0
82247,23.83,30.0,51.0
82251,8.16,12.84,53.0
82252,19.5,25.0,36.0
82254,131.06,150.0,75.0
82255,0.08,0.0,17.0
82256,145.0,155.5,250.75
82260,50.43000000000001,57.0,15.0
82262,0.24,2.92,0.5
82270,52.27,54.0,7.0
82279,143.62,161.0,27.0
82281,2.49,0.0,0.0
82282,24.240000000000002,17.92,24.0
82284,25.4,-3.66,0.0
82287,105.71,113.18,68.0
82288,1.7099999999999997,2.0,0.0
82295,129.57,134.84,17.0
82301,23.939999999999998,24.92,77.0
82303,2.86,0.0,0.0
82313,24.520000000000003,27.0,14.0
82314,82.10999999999999,106.0,35.0
82320,9.459999999999999,16.0,0.0
82324,0.0,0.0,2.0
82329,35.09,36.67,11.0
82330,0.0,0.0,1.0
82333,180.0,205.5,185.0
82348,48.42000000000001,50.92,83.0
82353,5.98,0.0,0.0
82355,22.42,30.0,22.0
82367,14.96,18.0,6.0
82373,242.72000000000003,294.92,160.92000000000002
82376,117.79,143.66000000000003,51.0
82396,21.67,8.0,3.0
82403,106.63999999999999,111.92,156.0
82406,321.43,359.76,134.0
82414,352.39000000000004,419.76000000000005,461.83
82415,201.99999999999997,237.0,186.0
82418,63.02000000000001,71.0,18.0
82421,51.26,25.0,0.0
82426,41.09,43.0,11.0
82440,58.190000000000005,67.0,61.0
82442,19.700000000000003,-0.08,0.0
82447,197.27,219.92000000000002,143.0
82449,113.08999999999999,120.0,139.0
82456,8.18,0.0,0.0
82457,66.85000000000001,66.17,43.0
82459,77.25,83.92,13.0
82463,19.29,2.0,4.0
82465,371.09,426.0,327.0
82470,77.50999999999999,89.0,47.0
82471,14.520000000000001,12.0,2.0
82474,3.4999999999999996,1.0,0.0
82478,82.12,87.0,153.92000000000002
82479,18.3,9.0,3.0
82482,140.19,166.82999999999998,371.67
82485,26.529999999999998,23.0,16.0
82490,17.86,7.67,33.0
82493,399.78000000000003,443.26,209.67000000000002
82504,174.75,196.0,208.5
82507,106.21,132.96,138.0
82510,7.04,4.0,0.0
82520,807.75,923.0,933.0
82524,2.6599999999999997,0.0,0.0
82529,7.470000000000001,5.0,19.0
82538,1242.5,1424.25,1545.5
82540,4.08,0.0,0.0
82541,1.2399999999999998,2.0,2.0
82544,19.489999999999995,14.0,102.0
82546,500.5,573.25,581.5
82550,16.219999999999995,0.0,0.0
82554,2.88,0.0,0.0
82555,18.79,21.0,3.0
82556,1.3,0.0,1.0
82562,198.25,233.0,216.75
82563,1.79,0.0,0.0
82567,14.2,4.0,0.0
8257,593.0,675.0,1852.46
82570,85.79,90.0,139.0
82572,3.9900000000000007,6.0,1.0
82578,0.08,0.0,0.0
82583,2.05,3.0,11.0
82584,70.26,72.96,119.0
82589,287.06000000000006,316.92,40.0
82602,71.44,78.83000000000001,93.0
82614,21.02,25.0,1.0
82615,117.61,147.67000000000002,99.0
82618,84.69,81.0,4.0
82619,1.85,0.0,0.0
82630,2.49,4.0,0.0
82635,7.91,5.0,16.0
82637,28.88,30.0,0.0
82643,46.22,54.66,5.0
82644,1.0,1.0,1.0
82660,27.290000000000003,25.42,16.0
82662,57.22999999999999,66.0,3.0
82668,3.6799999999999997,4.0,0.0
82670,82.47,91.49,330.0
82681,317.27,341.82,128.0
82707,1.04,-1.0,0.0
82714,5.74,0.0,0.0
82716,17.31,12.0,1.0
82717,0.98,1.0,3.0
82722,66.0,79.92,69.0
82724,443.51,498.5,140.0
8273,26.08,28.0,102.0
82732,105.5,114.5,31.0
82742,48.199999999999996,59.0,24.0
82752,29.660000000000004,0.0,0.0
82759,82.58999999999999,91.0,86.0
82763,44.690000000000005,44.92,20.0
82774,64.53000000000002,70.0,27.0
82775,141.25,166.75,97.0
82786,458.90999999999997,521.0,341.0
82788,2.1,19.0,0.0
82789,64.58999999999999,70.0,62.0
82797,-0.08,0.0,0.0
82800,9.38,-0.08,0.0
82805,11.130000000000003,10.75,4.0
82806,1.21,0.0,0.0
8281,0.0,0.0,49.83
82813,0.0,0.0,127.0
82818,18.68,0.0,0.0
82819,106.25000000000001,116.33,102.83
82832,9.56,70.0,0.0
82843,0.0,0.0,68.92
82862,1.15,0.0,2.0
82870,169.39999999999998,165.92000000000002,124.0
82874,36.910000000000004,22.0,4.0
82878,1.0,1.0,0.0
82880,4.2700000000000005,-0.08,0.0
82889,2343.34,2666.84,2070.92
82902,1.08,0.0,0.0
82913,39.5,55.83,0.0
82920,24.279999999999998,27.92,0.0
82927,10.07,14.0,0.0
82928,0.0,0.0,3.0
82930,2.52,0.0,0.0
82932,0.0,0.0,2.0
82939,21.43,27.92,0.0
82942,21.389999999999997,29.0,0.0
82951,12.890000000000002,28.0,0.0
82954,0.5700000000000001,0.0,0.0
82957,5.89,5.0,0.0
82961,318.84999999999997,366.92,146.0
82962,0.9700000000000001,0.0,0.0
82964,29.349999999999998,19.0,9.0
82975,86.11,66.0,7.0
82993,47.3,56.0,0.0
82994,6.6899999999999995,11.0,0.0
83003,18.37,-0.58,0.0
83008,162.66000000000003,191.0,69.0
83020,57.03000000000001,62.92,73.0
83034,8.6,1.5,0.0
83054,4.64,3.0,1106.84
83059,34.330000000000005,41.0,8.0
83077,17.24,13.92,3.0
83081,0.48000000000000004,0.0,0.0
83089,81.30999999999999,91.0,1.0
83092,4.93,3.0,3.0
83097,196.11,217.83,39.0
83102,0.0,0.0,1.0
8311,2.0,2.0,335.83
83113,1.3,0.0,1.0
83114,16.03,11.0,43.0
83119,0.68,0.0,0.0
83127,3.83,1.0,0.0
83135,16.5,21.0,9.0
83137,21.880000000000003,23.0,45.0
83143,31.919999999999998,25.0,13.0
83148,265.01,288.83,560.0
83151,152.72,155.17000000000002,164.0
83170,6.23,3.0,0.0
83178,216.12,244.92000000000002,182.0
83181,65.58,69.76,22.0
83198,12.16,8.0,83.0
8320,0.08,0.0,0.0
83203,47.09,47.0,0.0
83211,0.24,0.0,0.0
83224,62.97,65.0,1079.84
83228,40.489999999999995,43.67,17.0
83232,35.54,38.76,17.0
83248,177.15,185.0,76.0
83267,205.07999999999998,236.57999999999998,185.0
83281,207.86,228.84000000000003,108.0
83283,376.96,416.93,343.92
83290,0.98,-0.17,0.0
83291,44.49,34.67,26.0
83293,1156.83,1274.34,678.6700000000001
83301,12.330000000000002,17.0,0.0
83305,474.67999999999995,532.0,572.9200000000001
83313,140.16,160.66,208.0
83321,71.88999999999999,75.0,48.0
83337,335.53999999999996,367.0,244.0
83339,0.8500000000000001,1.0,0.0
83347,1253.3200000000002,1396.0,685.0
83351,6.940000000000001,3.0,2.0
83356,178.33999999999997,196.42000000000002,146.0
83359,283.77,313.67,89.0
83370,478.83000000000004,541.67,165.67000000000002
83372,108.11999999999999,109.0,208.82999999999998
83380,165.64000000000001,194.84,64.0
83382,970.0600000000002,1074.0,638.6700000000001
83390,77.7,90.0,22.0
83399,2003.0800000000002,2185.2699999999995,3618.16
83400,0.0,0.0,5.0
83402,50.279999999999994,71.0,10.0
83405,0.0,0.0,2.0
83410,70.18,24.0,6.0
83413,184.98999999999998,201.92000000000002,148.0
83417,115.47999999999999,109.0,244.0
83420,10.37,-0.75,0.0
83429,105.99000000000001,112.5,165.0
83431,116.96000000000001,102.0,35.0
83432,5.52,10.0,0.0
83437,23.480000000000004,17.0,29.83
83440,4.13,-0.08,0.0
83445,91.3,91.99,19.0
83447,0.0,0.0,1.0
83450,0.0,0.0,1.0
83458,41.019999999999996,28.0,2.0
83468,0.0,4.0,0.0
83473,22.59,1.0,0.0
83476,0.0,0.0,2.0
83486,5.6,2.0,0.0
83488,25.229999999999997,5.92,52.0
83496,138.7,168.0,209.0
83497,4.02,3.0,0.0
83503,0.0,0.0,94.0
83513,46.11,47.92,125.0
83518,20.099999999999998,11.0,49.0
83524,82.46,106.0,177.0
83528,21.869999999999997,9.92,5.0
83529,29.679999999999996,30.840000000000003,10.0
83531,96.30000000000001,108.84,175.0
83534,240.39999999999998,268.49,85.0
83538,151.58,132.0,9.0
83542,19.35,12.92,14.0
83550,62.32,71.5,31.0
83553,3.27,2.0,1.0
83555,133.51999999999998,132.0,36.0
83561,17.970000000000002,34.0,3.0
83565,0.97,0.0,0.0
83567,0.0,3.0,0.0
83577,217.46,249.34,111.0
83579,73.94,80.67,23.0
83585,81.42,90.0,60.0
83590,59.3,63.5,5.0
83591,0.0,2.0,0.0
83593,24.94,24.0,3.0
83597,2.02,0.0,0.0
83602,130.4,156.0,20.0
83615,25.63,22.0,1.0
83616,0.9600000000000001,0.0,18.0
83618,3.91,3.0,5.0
83619,1.45,-0.08,0.0
83623,266.06,308.84000000000003,151.0
83624,18.009999999999998,9.0,35.0
83627,1084.08,1209.3400000000001,317.67
83628,4.41,4.84,2.0
83630,1.3199999999999998,-0.08,0.0
83635,37.99,36.0,41.0
83640,0.08,0.0,0.0
83641,28.330000000000002,0.0,0.0
83646,76.06,75.83,22.0
83652,1.64,0.0,0.0
83656,70.36999999999999,62.64999999999999,27.0
83660,52.98000000000001,11.0,10.0
83666,119.63,131.84,98.0
83681,65.64,75.84,154.0
83686,0.8099999999999999,-0.58,0.0
83690,295.65999999999997,342.0,172.0
83691,0.0,0.0,156.0
83697,0.34,0.0,0.0
83704,79.22,85.83,52.0
83712,529.98,613.84,349.0
83724,73.41,89.0,36.0
83730,14.52,-0.17,0.0
83739,57.47,66.0,71.0
83741,1.65,0.0,0.0
83744,0.33,0.0,0.0
83747,286.55,295.48999999999995,406.0
83748,112.97,130.67000000000002,256.92
83752,24.650000000000002,28.0,35.0
83755,407.78000000000003,416.33,588.0
83756,0.24,0.0,0.0
83759,95.85000000000001,107.84,166.0
83770,326.55,359.65999999999997,315.34000000000003
83771,344.41,359.81999999999994,780.83
83775,2.21,0.0,0.0
83780,846.04,951.6,870.0
83786,29.759999999999998,35.0,58.0
83796,15.299999999999999,8.0,18.0
83801,46.3,49.0,77.0
83804,807.06,888.49,622.6700000000001
83809,0.51,9.58,0.0
83810,825.6899999999998,923.45,1144.59
83813,127.7,129.0,3.0
83816,15.65,11.0,0.0
83823,15.030000000000001,0.0,0.0
83825,306.27000000000004,336.0,212.0
83828,0.68,0.0,0.0
83829,79.82000000000001,97.83,58.0
83834,43.339999999999996,46.92,41.0
83837,724.8000000000001,806.1600000000001,381.0
83841,0.0,0.0,13.0
83844,96.75000000000001,105.83,50.0
83846,39.589999999999996,25.680000000000007,52.0
83855,7.609999999999999,22.0,63.0
83871,1.56,0.0,0.0
83874,0.0,-0.08,1.0
83879,314.98,392.43000000000006,110.0
83880,0.08,0.0,0.0
83887,76.94,84.92,57.0
8389,0.0,0.0,111.0
83891,31.259999999999998,26.0,15.0
83896,8.77,11.0,14.0
83901,6.94,4.0,7.0
83902,614.1499999999999,682.0,212.67000000000002
83907,4.62,7.0,0.0
83912,361.9799999999999,422.48999999999995,380.83
83913,67.99,72.58,17.0
83914,267.68,286.92,287.83
83915,14.6,20.0,0.0
83917,14.360000000000001,13.0,0.0
83923,377.87,426.31999999999994,532.8299999999999
83924,1.76,0.0,0.0
83932,3.4000000000000004,-0.08,0.0
83933,427.28999999999996,484.51000000000005,348.92
83935,303.83,346.0,268.0
83940,22.73,23.0,1.0
83942,230.19,265.5,86.0
83946,284.59999999999997,328.96,566.0
83950,53.29,55.0,38.0
83957,373.78,422.88,295.0
83966,100.57,106.84,52.0
83967,199.36999999999998,214.48999999999998,58.0
83976,184.98,221.92,102.0
83981,24.270000000000003,15.0,4.0
83982,44.580000000000005,41.0,52.0
83986,2.0,1.0,3.0
83989,295.64,324.28000000000003,210.0
83990,51.06,54.84,5.0
83992,44.36000000000001,69.0,120.0
83997,69.44,84.67,112.75
83998,65.6,70.83,15.0
84002,80.77000000000001,86.75,94.0
84008,239.32,289.85,200.92
84011,0.68,0.0,0.0
84012,73.27000000000001,76.0,3.0
84013,1.01,2.0,23.0
84023,339.64,400.59000000000003,670.0
84026,157.10999999999999,174.60000000000002,374.0
84034,48.46000000000001,43.0,34.0
84035,0.0,0.0,5.0
84038,325.8999999999999,365.5,312.0
84045,0.99,1.0,0.0
84046,0.0,0.0,15.0
84050,136.04,188.0,256.0
84053,1.18,1.0,0.0
84056,81.14,94.68,13.0
84077,67.33000000000001,70.0,59.0
84079,43.43,47.75,18.0
84085,33.03,36.0,31.0
84089,122.42,159.0,51.0
84090,35.41,36.0,18.0
84093,0.0,1.0,0.0
84097,3.84,4.0,13.0
84107,86.7,90.0,180.0
84111,148.85000000000002,165.16,144.0
84116,3.3200000000000003,3.0,15.0
84122,293.2,323.49,132.0
84125,102.73,119.0,65.0
84127,2.76,3.0,4.0
84134,106.41,122.0,126.0
84146,36.23,27.0,33.0
84147,1723.44,2006.04,866.51
84152,37.269999999999996,27.92,65.0
84157,149.08,155.32999999999998,148.0
84158,1.0,0.0,0.0
84163,80.49000000000001,87.66,31.0
84174,334.63,351.0,1758.0
84175,1.22,0.0,0.0
84178,73.28999999999999,82.75,19.0
84190,739.2,830.0,117.83
84196,72.19,80.83,65.0
84204,209.72999999999996,218.5,306.0
84212,571.96,626.0,1353.0
84218,5.54,5.0,34.0
84220,75.37,81.92,173.0
84229,36.93,44.0,99.0
84235,113.5,116.83,8.0
84240,214.38000000000002,246.59,228.0
84247,40.12,38.42,62.0
84251,136.54000000000002,159.92000000000002,356.92
84255,45.39,47.0,107.92
84262,3.66,1.0,6.0
84263,155.51,180.0,282.83
84271,1184.3,1327.0,4433.0
84274,46.22,52.92,54.0
84280,98.77,101.92,94.0
84285,18.900000000000002,21.0,6.0
84301,875.1399999999999,960.0,1550.0
84307,157.6,181.0,49.0
84310,1.64,1.0,7.0
84311,0.0,0.0,1.0
84328,22.06,5.92,18.0
84342,25.860000000000003,52.84,32.0
8435,420.1,471.0,877.0
84352,107.86000000000001,131.82999999999998,16.0
84379,70.25,76.5,158.0
84409,105.25000000000001,115.5,157.0
84420,138.29999999999998,155.0,114.0
84430,168.32000000000002,194.0,245.0
84433,4.2299999999999995,0.0,0.0
84441,33.93,35.84,38.0
84447,0.0,0.0,3.0
84461,15.11,14.83,18.0
84476,25.17,21.0,75.0
84484,57.43000000000001,60.0,29.0
84485,174.29000000000002,217.75000000000003,37.0
84486,0.8500000000000001,1.0,0.0
84489,2.9200000000000004,2.0,3.0
84494,353.03000000000003,413.0,215.0
84506,53.96,58.0,28.0
84509,99.35,107.17,69.0
84513,8.58,2.0,0.0
84516,0.08,0.0,0.0
84517,139.28,145.0,75.0
84519,0.41000000000000003,0.0,1.0
84520,20.65,23.0,1.0
84526,213.58999999999997,215.75,60.0
84527,4.72,-0.92,0.0
84532,40.330000000000005,46.83,5.0
84533,17.05,10.08,0.0
84535,1.23,0.0,0.0
84537,18.5,18.0,1.0
84538,4.24,0.0,0.0
84539,37.62,37.92,12.0
84540,18.71,10.67,4.0
84541,6.62,3.0,0.0
84544,2.66,0.0,0.0
84545,9.43,0.0,0.0
84547,30.89,27.0,3.0
84548,209.99,224.84,38.0
84550,3.1899999999999995,1.0,1.0
84551,62.29999999999999,70.0,20.0
84553,10.18,2.0,4.0
84558,6.86,5.83,0.0
84559,98.57,111.92,39.0
84570,309.14000000000004,344.65999999999997,77.0
84571,28.71,30.0,6.0
84572,1.1800000000000002,0.0,3.0
84574,42.18,51.0,12.0
84576,7.430000000000001,0.0,0.0
84578,0.17,69.0,0.0
84579,0.97,1.0,0.0
84580,6.3,5.0,0.0
84581,91.26,108.84,90.0
84583,91.49,95.84,11.0
84584,0.68,0.0,0.0
84585,32.5,30.0,36.0
84586,22.07,15.0,3.0
84592,151.12000000000003,159.49999999999997,83.0
84593,26.72,30.17,31.0
84594,678.9499999999999,744.49,433.5
84597,44.550000000000004,34.0,8.0
84599,66.75,76.92,7.0
84600,898.3299999999998,1030.6799999999998,352.0
84601,1.21,0.0,0.0
84602,0.5,3.0,0.0
84605,41.300000000000004,39.0,2.0
84606,69.78,84.92,77.92
84610,112.53999999999999,127.0,37.0
84613,1.6900000000000002,1.0,0.0
84615,27.88,20.0,8.0
84616,2.25,1.0,0.0
84620,31.039999999999996,34.92,11.0
84622,11.79,11.0,24.93
84624,1.3200000000000003,1.0,2.0
84626,2.12,0.0,0.0
84631,59.36000000000001,65.92,17.0
84635,44.510000000000005,44.0,17.0
84640,87.31,100.0,26.0
84644,165.61999999999998,177.0,43.0
84645,16.56,16.0,0.0
84646,34.28,32.0,15.0
84647,0.34,0.0,0.0
84649,5.24,2.42,19.0
84650,70.95,77.0,13.0
84651,7.360000000000001,0.0,0.0
84655,95.55000000000001,100.92,17.0
84656,237.3,258.0,44.0
84658,1.08,0.0,0.0
84659,22.290000000000003,23.0,0.0
84660,49.10999999999999,52.0,2.0
84662,74.51,78.58,122.0
84666,235.29,243.60000000000002,16.0
84668,34.21999999999999,35.0,9.0
84669,0.34,0.0,0.0
84670,7.35,6.0,3.0
84671,7.459999999999999,6.0,1.0
84678,2041.5700000000002,2296.19,2684.84
84679,31.07,34.0,28.92
84680,0.0,0.0,3.92
84681,22.919999999999995,21.0,1.0
84684,3.7100000000000004,4.75,2.0
84687,0.99,1.0,0.0
84688,155.18,191.17000000000002,322.0
84689,106.16999999999999,103.0,90.83
84691,12.389999999999999,17.92,1.0
84692,84.83,83.0,45.0
84695,26.849999999999994,30.0,61.0
84697,280.39,279.67,247.0
84701,32.13,34.92,15.0
84704,11.11,-0.08,0.0
84705,74.64000000000001,75.0,60.0
84707,416.40000000000003,438.0,136.0
84710,107.66,110.26,11.0
84713,28.539999999999996,26.0,4.0
84714,0.0,0.0,0.0
84717,0.08,0.0,0.0
84719,0.74,0.0,0.0
84721,217.96999999999997,242.82999999999998,24.0
84723,4.65,1.0,0.0
84724,0.4,1.0,3.0
84725,12.06,0.0,0.0
84726,7.98,-0.5,0.0
84727,66.85,68.92,70.0
84729,5.29,4.0,0.0
84731,145.45999999999998,151.92,110.0
84732,3.9299999999999997,4.0,0.0
84734,0.16,0.0,0.0
84735,14.22,9.0,35.0
84737,6.67,8.0,6.0
84746,1.31,2.0,40.0
84747,0.16,-1.0,0.0
84748,17.31,10.0,83.0
84749,9.010000000000002,0.0,0.0
84751,8.34,7.92,38.92
84755,109.02000000000001,116.83,93.0
84756,19.12,14.42,92.0
84758,78.39,84.0,18.0
84759,7.24,0.5800000000000001,0.0
84760,9.4,11.0,33.0
84766,39.99,48.0,107.0
84770,5.680000000000001,4.0,6.0
84789,392.56,453.59000000000003,197.92000000000002
84800,0.0,0.0,5.0
84806,79.12,97.0,67.0
84810,0.0,0.0,3.0
84812,8.290000000000001,11.0,3.0
84828,1.02,1.0,0.0
84830,3.8600000000000003,1.0,0.0
84831,0.4,0.0,0.0
84840,33.39,27.0,1.0
84845,46.35,45.84,39.0
84847,87.23,93.84,42.0
84850,95.94,89.0,6.0
84855,40.120000000000005,31.92,7.0
84859,11.86,12.0,0.0
84872,1.04,-0.5,0.0
84876,0.0,0.0,10.0
84884,27.68,27.0,74.0
84895,64.50999999999999,70.33,108.83
84900,145.57000000000002,174.76,96.0
84905,27.459999999999997,36.0,4.0
84906,82.66000000000001,95.78999999999999,167.82999999999998
84907,0.57,1.0,0.0
84911,14.68,17.0,32.0
84913,154.25,172.5,109.5
84917,1.14,-0.33,0.0
84919,16.37,20.0,0.0
84923,399.69,455.0,598.66
84924,561.6000000000001,664.76,554.0
84933,5.210000000000001,9.0,1.0
84934,184.65000000000003,216.16,218.0
84935,0.0,0.0,432.25
84936,0.0,0.0,446.0
84937,0.0,0.0,400.5
84938,0.0,0.0,974.0
84939,246.85999999999999,274.0,2662.5
84940,0.0,0.0,6.0
84941,0.0,0.0,7.0
84948,22.84,17.0,0.0
84955,272.65,300.5,169.0
84958,0.0,0.0,2.0
84961,538.86,550.0,531.9200000000001
84964,87.54,95.67,20.0
84967,100.36,119.91,177.92000000000002
84971,0.16,0.0,0.0
84973,3.19,0.0,0.0
84975,47.01,49.92,6.0
84984,0.0,0.0,12.0
84986,5.000000000000001,6.0,0.0
84994,63.559999999999995,68.92,15.0
84996,0.0,0.0,53.83
84999,4.17,8.0,0.0
